player,pos,age,game_date,league_id,team,game_location,opp,game_result,game_num,week_num,game_day_of_week,sacks,tackles_solo,tackles_assists,tackles_combined,tackles_loss,qb_hits
Mackensie Alexander,CB,25.041,2018-12-23,NFL,MIN,@,DET,W 27-9,15,16,Sun,0.0,4,0,4,1,0
Ameer Abdullah,RB,25.193,2018-12-23,NFL,MIN,@,DET,W 27-9,15,16,Sun,0.0,1,0,1,0,0
P.J. Williams,CB,25.205,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,5,0,5,1,0
Marcus Williams,FS,22.106,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,2,0,2,0,0
Craig Robertson,LB,30.315,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,1,0,1,0,0
Sheldon Rankins,DT,24.263,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,2,1,3,0,0
David Onyemata,DT,26.040,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,2,1,3,0,0
Alex Okafor,RDE,27.318,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,2,0,2,0,1
Zach Line,FB,28.211,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,1,0,1,0,0
Marshon Lattimore,RCB,22.218,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,6,0,6,0,0
A.J. Klein,SAM,27.146,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,2,0,2,0,0
Cameron Jordan,LDE,29.166,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,1,1,2,1,2
Tyeler Davison,NT,26.091,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,1.0,2,0,2,1,1
Demario Davis,WILL,29.346,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,1.0,3,0,3,1,1
Kurt Coleman,S,30.175,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,1,0,1,1,0
Vonn Bell,SS,24.011,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,7,3,10,0,0
Chris Banjo,S,28.300,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,1,1,2,0,0
Eli Apple,LCB,23.136,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,0.0,8,1,9,0,0
Alex Anzalone,LB,24.092,2018-12-23,NFL,NOR,,PIT,W 31-28,15,16,Sun,1.0,3,1,4,1,2
Kyle Van Noy,LB,27.272,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,2,1,3,0,1
Matthew Slater,WR,33.105,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,1,1,2,0,0
Elandon Roberts,LB,24.245,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,2,1,3,0,0
Jason McCourty,CB,31.132,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,3,0,3,0,0
Devin McCourty,S,31.132,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,2,0,2,0,0
Ufomba Kamalu,DE,26.051,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,1,0,1,1,0
Jonathan Jones,DB,25.094,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,4,0,4,0,0
Duron Harmon,DB,27.333,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,1,0,1,0,0
Lawrence Guy,DT,28.281,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,1,2,3,0,1
Stephon Gilmore,RCB,28.095,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,3,0,3,0,0
Trey Flowers,LDE,25.129,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,2,4,6,0,1
Keion Crossen,CB,22.250,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,5,0,5,0,0
Patrick Chung,S,31.126,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,5,2,7,0,0
Malcom Brown,DT,24.324,2018-12-23,NFL,NWE,,BUF,W 24-12,15,16,Sun,0.0,2,0,2,0,0
B.W. Webb,LCB,28.234,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,5,0,5,0,0
Olivier Vernon,WILL,28.077,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,1,1,2,0,2
Dalvin Tomlinson,DL,24.298,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,2,2,4,1,0
Michael Thomas,SS,28.281,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,5,2,7,0,0
Nathan Stupar,LB,30.284,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,2,0,2,0,0
Curtis Riley,FS,26.158,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,6,0,6,0,0
Josh Mauro,DL,27.309,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,1,0,1,0,0
Kareem Martin,LB,26.307,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,1,0,1,0,0
Janoris Jenkins,RCB,30.055,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,2,0,2,0,0
Grant Haley,CB,22.351,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,4,0,4,0,0
B.J. Goodson,ILB,25.238,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,4,2,6,1,0
Ukeme Eligwe,LB,24.240,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,1,0,1,0,0
Zak DeOssie,LS,34.213,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,1,0,1,0,0
Tae Davis,LB,22.131,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,1.0,6,2,8,1,1
Sean Chandler,S,22.240,2018-12-23,NFL,NYG,@,IND,L 27-28,15,16,Sun,0.0,2,0,2,0,1
Anthony Wint,LB,23.100,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,1,0,1,0,0
Avery Williamson,ILB,26.289,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,6,2,8,0,0
Leonard Williams,DL,24.186,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,1.0,2,0,2,1,2
Buster Skrine,DB,29.241,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,5,2,7,1,0
Darryl Roberts,FS,28.027,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,1,2,3,0,0
Jason Myers,K,27.225,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,1,0,1,0,0
Frankie Luvu,LB,22.095,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,1.0,2,0,2,0,2
Trumaine Johnson,CB,28.356,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,5,2,7,0,0
Jordan Jenkins,OLB,24.175,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,1,0,1,0,0
Neville Hewitt,ILB,25.261,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,1.0,6,3,9,1,3
Brandon Copeland,LB,27.174,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,2,1,3,0,0
Morris Claiborne,CB,28.319,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,4,2,6,0,0
Tarell Basham,LB,24.280,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,1,0,1,0,1
Henry Anderson,DL,27.142,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,1.0,3,1,4,1,2
Jamal Adams,SS,23.067,2018-12-23,NFL,NYJ,,GNB,L 38-44,15,16,Sun,0.0,8,2,10,0,0
Tre Sullivan,S,24.002,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,3,0,3,0,0
LaRoy Reynolds,LB,28.050,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,2,0,2,0,0
Avonte Maddox,CB,22.267,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.5,3,1,4,0,1
Chris Long,DE,33.270,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,2.0,2,0,2,1,3
Cre'von LeBlanc,CB,24.151,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,2,1,3,0,0
Timmy Jernigan,DT,26.090,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,2,0,2,1,0
Malcolm Jenkins,S,31.003,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,4,1,5,0,0
Jordan Hicks,MLB,26.179,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,3,2,5,0,0
Treyvon Hester,DT,26.093,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,1.0,2,0,2,1,1
Daeshon Hall,DE,23.192,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.5,2,1,3,0,1
Corey Graham,S,33.151,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,4,0,4,0,0
Brandon Graham,DE,30.264,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,1,0,1,0,0
Nathan Gerry,LB,23.303,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,2,0,2,0,0
Rasul Douglas,CB,23.116,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,8,1,9,1,0
Nigel Bradham,OLB,29.110,2018-12-23,NFL,PHI,,HOU,W 32-30,15,16,Sun,0.0,3,3,6,0,1
Vince Williams,RILB,28.361,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,5,0,5,1,0
T.J. Watt,LOLB,24.073,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,1.0,3,0,3,1,1
Stephon Tuitt,DE,25.214,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,1.0,1,1,2,1,2
Coty Sensabaugh,RCB,30.038,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,3,0,3,0,0
Mike Hilton,CB,24.289,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,6,0,6,1,0
Joe Haden,LCB,29.253,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,5,0,5,0,0
L.J. Fort,LB,28.354,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,1,0,1,0,0
Terrell Edmunds,SS,21.337,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,4,0,4,0,0
Bud Dupree,LB,25.314,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,2,0,2,0,1
Sean Davis,FS,25.061,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,5,0,5,0,0
Morgan Burnett,S,29.344,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,1,0,1,0,1
Jonathan Bostic,LILB,27.232,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,4,1,5,0,0
Tyson Alualu,DE,31.225,2018-12-23,NFL,PIT,@,NOR,L 28-31,15,16,Sun,0.0,1,0,1,0,0
K.J. Wright,OLB,29.153,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,0.0,2,0,2,0,0
Bobby Wagner,MLB,28.179,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,0.0,6,6,12,0,0
Neiko Thorpe,CB,28.315,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,0.0,1,0,1,0,0
Barkevious Mingo,LB,28.080,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,0.0,3,0,3,0,0
J.D. McKissic,RB,25.130,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,0.0,1,0,1,0,0
Bradley McDougald,FS,28.038,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,0.0,5,2,7,1,0
Akeem King,CB,26.055,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,0.0,3,1,4,0,0
Dion Jordan,DE,28.293,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,1.0,4,1,5,1,2
Shaquill Griffin,LCB,23.156,2018-12-23,NFL,SEA,,KAN,W 38-31,15,16,Sun,0.0,4,0,4,0,0
